"title","url"
"최고의 해외직구 비타민C 종류별로 뽑아봤어요. 그냥 이거 드시면 됩니다. (함량 테스트, 정제 가루 제형별, 일반 비타민C부터 특허원료까지)","https://www.youtube.com/watch?v=HOlz8Zr5RuM"
"[광고] 여에스더 혈당케어 포뮬러 바나바잎추출물 30정 12박스","https://www.youtube.com/watch?v=DCO0SpxOg14"
"디지털 마케팅 전략 | 광고심의 피하는 건강기능식품 마케팅 문구 완전정리 #건기식광고 #마케팅교육","https://www.youtube.com/watch?v=YyCkM5WcaGo"
"덴프스 덴마크 유산균이야기ㅣDENPS PROBIOTICS STORY","https://www.youtube.com/watch?v=A-xzz6E5zZM"
"오메가3? ""바이오강국 독일에서 답을 찾았죠.""  l 김희애 비타슈넬 알티지 오메가3 15's","https://www.youtube.com/watch?v=8hqG8DvGYmw"
"비바시티 맛있쏭 루테인_190520050","https://www.youtube.com/watch?v=3sL0aRfiu3U"
"77세 선우용여의 관절건강비법_메디트리MSM | 관절 연골 골다공증 발생위험감소 | 식이유황 옵티MSM","https://www.youtube.com/watch?v=CbrOAkqZlFM"
"우루사vs밀크씨슬? 정답은 이것!","https://www.youtube.com/watch?v=7nOwdhwzkZ8"
"""건강 망치는 칼슘제 부작용"" 하지만 이것과 같이 먹으면 부작용 없이 뼈가 튼튼해집니다(혈관, 칼슘침착, 혈관석회화, 동맥경화, 심근경색, 뇌졸중, 요로결석, 신장결석)","https://www.youtube.com/watch?v=8Ka57ZfXGYQ"
"대한홍삼건강백화점 창업 광고 2분","https://www.youtube.com/watch?v=6JzFSt7wWhs"
"항암치료 대신 비타민C 치료, 가능할까요?🙄","https://www.youtube.com/watch?v=I0PC6w9Nxgo"
"똑같을까? 다를까? | 빙그레 바나나맛우유 오리지널&무가당 (with 명재현, 태산 of BOYNEXTDOOR) (Full)","https://www.youtube.com/watch?v=EAcTDhAKQZc"
"[TVC] 자녀의 학업 고민, 김서형의 청소년건강기능식품으로 해결","https://www.youtube.com/watch?v=_Qw3oli7lgQ"
"[NEOGEN] 광고 OR 리얼 ?! ㅣNEW 프로바이오틱스 더블 액션 세럼 비하인드 영상","https://www.youtube.com/watch?v=AoKabTLacps"
"[프로메가]프로가 만든 오메가3, 프로메가(15'A)","https://www.youtube.com/watch?v=8rlh8WopDFc"
"[안국건강] 수박씨보다 작은 아이원 루테인지아잔틴 미니","https://www.youtube.com/watch?v=40OyEPJBj1E"
"옵티 MSM 2000","https://www.youtube.com/watch?v=EKtc3CTsY24"
"2021 간부터 당장! 얼라이브+밀크씨슬 15"" 엘리베이터+휴게실편","https://www.youtube.com/watch?v=8CuQ7PKGJa4"
"4편. 다이소 비타민D 먹어도 될까? 반전있음","https://www.youtube.com/watch?v=8rFAEWqRa6I"
"소중한 우리 아이의 첫 번째 면역 케어 키즈홍삼","https://www.youtube.com/watch?v=6gM5blzOb_4"
"비타민 영양제 삐콤씨 TVCF '1인 가구' 편","https://www.youtube.com/watch?v=JzWoRQe2eEc"
"체질별약국 다이어트성분🍊인스타그램 shinjiyeoun_alice 엄마손은 약사손 으로 오시면 더 많은 컨텐츠가 있어요~","https://www.youtube.com/watch?v=FeNBzeDM7X4"
"[건강기능식품 광고 아카이브] 장윤주가 선택한 시작이 다른 건강기능식품, 케이뉴트라","https://www.youtube.com/watch?v=_xU4zGf_wo8"
"[듀오락 프로바이오틱스] 유산균과 비타민을 한 번에!","https://www.youtube.com/watch?v=Bk5G5bVFpkY"
"하루엔진_오메가3 6S","https://www.youtube.com/watch?v=91XUu803Lek"
"루테인, 이제 먹지 말고 바르세요 #루테인아이세럼 I 아이솔브 / 15s","https://www.youtube.com/watch?v=5WCw-ahDTlE"
"MSM 식이유황 엠에스엠 글루코사민 비타민D 관절영양제 녹색잎홍합 상어연골 생선콜라겐 중장년 무릎건강 연골건강 식약처 인증, 120정, 4개","https://www.youtube.com/watch?v=Exz8q5cskO4"
"GNM자연의품격 l 조정석 TVC 밀크씨슬_대박~ (15s)","https://www.youtube.com/watch?v=8FJSDmQTA-k"
"비타민D 꼭 먹어야 하는 이유? l 비타민D 섭취 시 주의해야 할 5가지 l 닥터딩요","https://www.youtube.com/watch?v=8uGdf1k5BE8"
"농협홍삼 한삼인 23년 설맞이 특별전","https://www.youtube.com/watch?v=9-v2Za2FNJ0"
"""이왕재 박사의 간절한 조언"" 대장암 씨말리고 싶다면 비타민c 먹는 시간만 '이때'로 바꿔보세요. 발암물질 대변으로 쫙 내보내고 암세포까지 씻겨낸다 (이왕재, 반재상 원장 2부)","https://www.youtube.com/watch?v=LKAIWjqHkb0"
"혈당 잡는 베르베린 이런 분은 절대 드시지 마세요! (당뇨,혈당)","https://www.youtube.com/watch?v=FizXnn9oPdU"
"동화약품 건강기능식품 마그랩(MgLAB) TVC l 포 스트레스_15s A","https://www.youtube.com/watch?v=ienXkYUtfrI"
"프로바이오틱스 SEVEN","https://www.youtube.com/watch?v=CO_qOXvg9nA"
"[번역/자막] 오메가 마트 (Omega Mart) 광고 모음","https://www.youtube.com/watch?v=BC7LP2HDlug"
"[W쇼핑] 눈 건강을 위한 루테인지아잔틴, 왜 선택해야 할까요?","https://www.youtube.com/watch?v=5pfh5TsnDWc"
"글루코사민, MSM 광고에 속지 마세요! '이 음식' 3가지가 관절 염증에 100배 낫습니다 (의사 추천) #관절에좋은음식 #관절염에좋은음식 #관절영양제 #글루코사민 #MSM","https://www.youtube.com/watch?v=GzA_Yg6fb0o"
"[얼라이브] 간 건강도 쌩쌩하게 | 원스데일리+밀크씨슬","https://www.youtube.com/watch?v=A75TslF3ssU"
"골다공증 환자가 알아야 할 칼슘,비타민D 복용 설명서 #골다공증 #칼슘 #비타민D","https://www.youtube.com/watch?v=A9N2IEB-6aM"
"아침마당 홍삼 | 제품 광고영상_퇴근 편","https://www.youtube.com/watch?v=BHWDvQGZLXI"
"[올데이 비타민 C 플러스] 제품영상","https://www.youtube.com/watch?v=Ln7RKrowP_U"
"이거 하루에 한번 챙겨드시면 혈당이 정상화되어 당뇨병이 얼씬도 못합니다 (당뇨병 영양제 합본 영상)","https://www.youtube.com/watch?v=GiAxiGgXt_E"
"[건기식 광고 아카이브] 당신의 건강을 케어하는 건, 고함량 유산균 바이오코어","https://www.youtube.com/watch?v=klDlvwWJQk0"
"드시모네 프로바이오틱스 베이비스텝2 + 쇼핑백","https://www.youtube.com/watch?v=CqYB82UyiE0"
"광고❌,피부 망치는 오메가3 특징 #여드름 #오메가3","https://www.youtube.com/watch?v=CO5PB6Mnx34"
"아이클리어 루테인지아잔틴 아스타잔틴, 30정, 1개","https://www.youtube.com/watch?v=5ykRFN8-k8s"
"정형외과 전문의 추천 요즘 대세 관절영양제?! #MSM #글루코사민 #콘드로이친","https://www.youtube.com/watch?v=H2i-01_0V-M"
"광고방송 종근당 건강 밀크씨슬","https://www.youtube.com/watch?v=ApXx2RjwSPk"
"여성에게 비타민D(햇볕 쬐기)가 부족하면 생기는 3가지 증상!","https://www.youtube.com/watch?v=B1KlxUfJBR8"
"아침마당 홍삼 | 제품 광고영상_공부 편","https://www.youtube.com/watch?v=Dgw_cJpYBE4"
"[koreaeundan_official]  2016 고려은단 비타민C 1000 & 마시는 고려은단 비타민C 1000 CF - 유재석 ""대세비타민""편","https://www.youtube.com/watch?v=PwPKEHvADw8"
"이미 당뇨에 걸렸어도, 전단계당뇨도 가장 빠르고 확실하게 해결하는 1가지! 제대로 먹는 법을 꼭 알아 놓으세요! 당뇨병이 얼씬도 못합니다","https://www.youtube.com/watch?v=HmLpdNKoT_o"
"면역증진 건강 기능 식품, 면역엔 뮤닝!","https://www.youtube.com/watch?v=nI4f2QS3tns"
"잘 누는 우리아이 유산균, 쎌티아이 키즈","https://www.youtube.com/watch?v=Fvfp6A1c9j4"
"Dr Lean X 송중기 '초임계 알티지rTG 오메가3' 30S 2021","https://www.youtube.com/watch?v=Drq2wxTS6fM"
"하루 중 눈이 일하는 시간은? 더 늦기 전에 아이클리어!_15s","https://www.youtube.com/watch?v=6EwlUo17xzo"
"MSM의 기적(MSM의 기적은 MSM의 기력입니다) 엠에스엠의 모든것을 알려드립니다.","https://www.youtube.com/watch?v=Jz6cJLackug"
"피로는 간때문인데... 밀크씨슬 효과가 없다구요?!","https://www.youtube.com/watch?v=EY1mHai2hbc"
"2025년 비타민D Best 3!! 약사가 딱 골라드립니다","https://www.youtube.com/watch?v=CN7XJvyjRbA"
"참다한 홍삼 광고","https://www.youtube.com/watch?v=EHLqYW-BKFw"
"미리미리미리~~ CF 광고 유재석 마시는 고려은단 비타민C 1000 : 통합 편 30s 2018","https://www.youtube.com/watch?v=PyfQ1P9Z8LU"
"[광고] 2026년 가성비 바나바잎 추천 TOP5","https://www.youtube.com/watch?v=JiY6p7kN7Kk"
"네이처메이드 2025 비타민C 구미 캠페인","https://www.youtube.com/watch?v=p9qzLPv1igA"
"[hy] 확신은 [균주번호] 확인으로부터! 너의 프로바이오틱스에는 균주번호가 있니?","https://www.youtube.com/watch?v=I-yW5SboqbY"
"[VAP] 혈행마스터 아쿠아셀 오메가3 15’ | 혈행마스터 애니메이션","https://www.youtube.com/watch?v=G_aDJ87OSWA"
"[블랙모어스] 슈퍼루테인비전 한혜진 30초","https://www.youtube.com/watch?v=7En4IiOqgxc"
"올댓뮤즈 진지희 관절영양제MSM_플러스네이처 식물성 MSM100% (광고포함)","https://www.youtube.com/watch?v=K3SnM_ENDZE"
"[얼라이브+밀크씨슬] 간부터 당장! 얼라이브+밀크씨슬 6"" 사무실편B","https://www.youtube.com/watch?v=Ei3Z6j6gSlQ"
"""골다공증, 인간만 걸리는 희귀병"" 칼슘부족 아닌 비타민D와 K2 결핍이 문제! 뼈에 좋은 계란+고기+영양제 추천. 골밀도 수치 쑥! 골절,약 주사 부작용없이 100세 뼈튼튼 비법","https://www.youtube.com/watch?v=Crh5XW96R58"
"23년 농협홍삼 한삼인 신규 TV광고","https://www.youtube.com/watch?v=FkfY1cag-UA"
"15년간 매일 비타민C 고용량으로 먹고 알게 된 놀라운 효과 (유혜미 원장)","https://www.youtube.com/watch?v=QhtJ4RuDXGk"
"【바나바잎 추출물】 당뇨를 무찌를 특급 비책🤩 TV CHOSUN 230929 방송 | [굿모닝 정보세상] 907회 | TV조선","https://www.youtube.com/watch?v=KNoDvcpyLE8"
"건강기능식품 탄생 20주년 어떤 게 달라졌을까?💊 | 알아두면 밥이 되고 약이 되는 지식교약 2화","https://www.youtube.com/watch?v=pXLIuJJyuOs"
"[프로바이오틱스] 프로바이오틱스는 hy","https://www.youtube.com/watch?v=I09dxKgDOfo"
"애터미 알티지 오메가3","https://www.youtube.com/watch?v=Gl7-zKA-GwI"
"여에스더 루테인 & 지아잔틴 눈 (+본사 정품 쇼핑백), 30정, 3개","https://www.youtube.com/watch?v=9cjLGJgmLF8"
"#MSM 2편 식이유황 고르는 방법과 3대 원료사 | 복용법과 같이 먹으면 좋은 영양제","https://www.youtube.com/watch?v=Kkw8CWzRLas"
"얼라이브 원스데일리 + 밀크씨슬","https://www.youtube.com/watch?v=FavUW-Kh-BE"
"비타민 서빈이 처음으로 광고 모델이 됐습니다 촬영이 너무 떨려서 한마디도 못했다구요? 무슨일이 있었을까요? 촬영현장 브이로그｜클레버TV","https://www.youtube.com/watch?v=Ct1QbfQTJ2I"
"광고 홍삼 상품평이 좋은! 알려드려요 추천 TOP10","https://www.youtube.com/watch?v=Gx-roDJ7PcQ"
"[장나라 광고] 메리트C 메리트C산 3,000mg_15초","https://www.youtube.com/watch?v=Qn0R5CD2ocY"
"바나바잎 차로 마시기 (당뇨에 진짜 좋은거 맞나요?) - 22.06.07.","https://www.youtube.com/watch?v=ND_V0mXSRno"
"[뉴트리코어] 2024 브랜딩 캠페인 광고 영상 (최민식, 윤여정, 건강기능식품)","https://www.youtube.com/watch?v=tPcH8NIKT1Q"
"ASMR BTS 아리 듀얼 바이오틱 소다 유산균 탄산음료 완샷 먹방 BTS ARIH Dual Biotic Soda Probiotics Drink Chug Mukbang","https://www.youtube.com/watch?v=IBpEhXCzjjk"
"이정재 프로메가 알티지 오메가3 CF광고 [2019.11]","https://www.youtube.com/watch?v=HQ53zbkG_e8"
"안국건강 안국 루테인지아잔틴 미니","https://www.youtube.com/watch?v=9rpvyHBKo9M"
"[영양제 리뷰23] 가성비 최고 MSM 제품 추천, 가루형, 알약형 모두 꼽아봤습니다. 고민말고 이걸로 드세요. (아이허브, 쿠팡파트너스 광고 활동 포함)","https://www.youtube.com/watch?v=N1i496BfOUQ"
"굿케어 옥타코사놀 밀크씨슬 프리미엄 골드: 하루 한 알로 넘치는 활력!","https://www.youtube.com/watch?v=H0OdxQAz9RM"
"골다공증 예방에 좋은 칼슘제 추천합니다!💊 ｜칼슘제 BEST 3 추천ㅣ몸짱약사 민재원이 직접 알려주는 바로 이거약👍🏻","https://www.youtube.com/watch?v=Dw3esa1lw48"
"광고 정관장홍삼원 핫! 아이템! 추천해요! 추천 TOP10","https://www.youtube.com/watch?v=Hf1RvHGYKo4"
"(광고❌) 의사만 아는 비타민c 화장품 바르는 방법이 따로 있다?!ㅣ그렇게 바르면 효과 하나도 없습니다.","https://www.youtube.com/watch?v=SsU83PU-tKk"
"혈당 조절의 끝판왕! 바나바잎의 효능 (바나나❌)","https://www.youtube.com/watch?v=NvKVGySo4YA"
"[건강기능식품 광고 아카이브] 센트룸, 영양은 멀티풀 인생은 컬러풀","https://www.youtube.com/watch?v=uP9U2sNayT0"
"백프로바이오틱스 | 허리유산균","https://www.youtube.com/watch?v=ILOIfpHSXeI"
"오메가3? ""바이오강국 독일에서 답을 찾았죠.""  l 김희애 비타슈넬 알티지 오메가3 45's","https://www.youtube.com/watch?v=Hebm4enebuM"
"2021 루테인 지아잔틴 164","https://www.youtube.com/watch?v=9xWAe5EVi98"
"MSM 놀라운 효과와 알려지지 않은 부작용에 대해","https://www.youtube.com/watch?v=NKI_ZUP2K2M"
"간 건강 생각한다면, 뉴트리네이처 간에좋은 밀크씨슬","https://www.youtube.com/watch?v=KTg34Px-Dac"
"[영양제리뷰30] 가성비 최고 칼마디 복합제 1등 추천, 칼슘제 영양제 이걸로 드셔보세요! (아이허브, 쿠팡파트너스 광고활동 포함)","https://www.youtube.com/watch?v=EmSAo14Zei0"
"갑자기 홍삼을 팔기 시작한 대형유튜버들","https://www.youtube.com/watch?v=I-PqLPwu_VU"
"(광고 ❌) 비타민C 흡수율 높여 잔주름 기미 잡티 싹 다 잡는 방법 | 피부과 의사들 사이에 입소문난 비타민C 앰플","https://www.youtube.com/watch?v=UdYy8-vi9EQ"
"최저가! 핫딜! ( 바나바잎 ) Top 5 추천","https://www.youtube.com/watch?v=OTeW-E_H_bM"
"[건기식 광고 아카이브] 이지멜트 공법 덴마크 프리미엄 눈꽃 유산균!","https://www.youtube.com/watch?v=wJVQVtZrXA8"
"[듀오락 TVCF] 균손실에서 살아남은 생존력 강한 유산균, 듀오락ㅣDUOLAC X KANG JI YEONG 30"" TVCF","https://www.youtube.com/watch?v=L8ID60woGqc"
"Explore the Magic of OMEGA’s Movements | OMEGA","https://www.youtube.com/watch?v=IQhnNnYl8sg"
"정우성이 선택한 눈 영양제는? │ 뉴트리원 루테인지아잔틴164","https://www.youtube.com/watch?v=BYfLFgblezo"
"ORPHIC NUTRITION 글루코사민 콘드로이틴 MSM 2100MG 90캡슐 남성 및 여성을 위한 관절 지원 보충제 연골 유연성","https://www.youtube.com/watch?v=SDp7uvQVo_o"
"[얼라이브+밀크씨슬] 간부터 당장! 얼라이브+밀크씨슬 15"" 휴게실편","https://www.youtube.com/watch?v=MTCcofHX9Sk"
"칼슘 영양제 따로 먹어야 할까? #shorts","https://www.youtube.com/watch?v=Esf60RvLyBY"
"[농협홍삼 한삼인X박보영] 아끼는 사람도, 소중한 나도 한삼인으로 챙기세요 (30"")","https://www.youtube.com/watch?v=IFy7ViXJDwo"
"""전부 틀렸습니다..."" 비타민C 이렇게 바르면 300% 효과 제대로 보실 수 있습니다","https://www.youtube.com/watch?v=Xu_-nU3Ao4g"
"BNS 혈당엔 바나바 혈당관리 바나바잎 추출물 아연 비타민 B1 영양제 12개월분","https://www.youtube.com/watch?v=Phrb198ghJI"
"엉터리 SNS 건강기능식품 광고, 무법천지 된 이유 / KBS 2024.10.02.","https://www.youtube.com/watch?v=yGCChPauiGM"
"한지민 PLAN 100 프로바이오틱스 CF광고 [2020/07]","https://www.youtube.com/watch?v=MS2PxLQdKKA"
"[부산우유] 오메가3우유 (D.A.E 15 CF) (김선영 CF)","https://www.youtube.com/watch?v=L_het-pMA98"
"휴럼 아이편안 루테인지아잔틴 10박스 총 300캡슐, 10개월분   GS SHOP","https://www.youtube.com/watch?v=BreFh0ffGLw"
"당신의 관절을 위한 식물성 MSM #msm #제너럴밸런스 #지쿱 #gcoop","https://www.youtube.com/watch?v=SzmqQPWhnZ4"
"[밀크씨슬] - 뉴트리디데이 프리미엄 밀크씨슬 골드 #shorts #건강기능식품","https://www.youtube.com/watch?v=NL3NU5DBXmI"
"[15그램] 조아제약 멀티비타민 미네랄 구미 #컨셉필름 #광고","https://www.youtube.com/watch?v=F9fOHIrvyBA"
"홍삼 광고","https://www.youtube.com/watch?v=KFDC4PTJ540"
"이왕재 박사가 추천하는 비타민C 하루 권장 섭취량","https://www.youtube.com/watch?v=ZlAYzXsW22I"
"제품리뷰✨다이소 다이어트보조제?!진짜 좋을까🔥내돈내산후기,다이소추천템","https://www.youtube.com/watch?v=WGOUpIw5Omc"
"Full AI로 제작한 건강기능식품 제품 광고 영상","https://www.youtube.com/watch?v=zDR7jYZpfBo"
"긴버전프로바이오틱스10플러스 광고","https://www.youtube.com/watch?v=Sp5LQDELBxk"
"다 같은 오메가3가 아닙니다","https://www.youtube.com/watch?v=NGcb9O846hM"
"안과의사가 말해주는 #눈영양제 의 진실 #루테인 #오메가3 #지아잔틴","https://www.youtube.com/watch?v=CCe3P29SUGw"
"광고 프리미엄 MSM 관절 연골 건강","https://www.youtube.com/watch?v=T5ASWhbau8M"
"굿케어 옥타코사놀 밀크씨슬 프리미엄 골드 YTN 광고","https://www.youtube.com/watch?v=QKrWov_3LsE"
"비타민D 섭취 중단해야하는 부작용 신호, 비타민D 주사 vs 경구 섭취 어떤게 나을까요? (비타민D 몰아보기)","https://www.youtube.com/watch?v=G7P8RakVtS8"
"ONE for ALL, 홍삼 is 사이언스ㅣ정관장 홍삼 (50’’)","https://www.youtube.com/watch?v=LrkaUewexrY"
